variant,attempts,won
Black (5 Suits),15,1
Rainbow & Brown (5 Suits),15,1
Black & Rainbow (5 Suits),13,1
Black & Brown (5 Suits),13,1
Dark Brown (5 Suits),7,1
Up or Down & Rainbow (5 Suits),6,1
Brown (5 Suits),6,1
Pink & Dark Rainbow (5 Suits),6,1
Pink (5 Suits),5,1
Black & Pink (5 Suits),5,1
Pink-Fives (5 Suits),4,1
Black & White (5 Suits),4,1
Pink & White (5 Suits),4,1
Pink & Brown (5 Suits),4,1
Up or Down (5 Suits),2,1
No Variant,1,1
White (5 Suits),1,1
Pink-Fives & Rainbow (5 Suits),1,1
Rainbow & Pink (5 Suits),1,1
White & Brown (5 Suits),1,1
White & Dark Rainbow (5 Suits),1,1
