variant,attempts,won
Cocoa Rainbow (6 Suits),39,1
Rainbow & Dark Brown (5 Suits),16,1
Pink & Dark Omni (5 Suits),15,1
Rainbow & Gray Pink (5 Suits),12,1
Pink & Muddy Rainbow (5 Suits),10,1
White & Dark Prism (5 Suits),10,1
Prism & Dark Brown (5 Suits),10,1
Black & Pink (5 Suits),9,1
Pink & Dark Rainbow (5 Suits),7,1
Brown & Omni (4 Suits),7,1
White & Dark Pink (5 Suits),5,1
Pink & Brown (5 Suits),5,1
Brown-Ones & Rainbow (5 Suits),5,1
Rainbow & Dark Omni (5 Suits),4,1
Pink & Prism (4 Suits),4,1
Pink & Brown (4 Suits),4,1
Up or Down & Pink (5 Suits),4,1
Prism Reversed (4 Suits),4,1
Brown & Omni (5 Suits),3,1
Black & Muddy Rainbow (5 Suits),3,1
Pink & Brown (3 Suits),3,1
Prism & Dark Rainbow (5 Suits),3,1
Pink & Light Pink (5 Suits),3,1
Rainbow & Cocoa Rainbow (5 Suits),3,1
Omni & Prism (4 Suits),3,1
Rainbow Reversed (4 Suits),3,1
Pink & Prism (5 Suits),2,1
Prism & Dark Pink (5 Suits),2,1
White-Ones & Prism (5 Suits),2,1
Rainbow & Pink (4 Suits),1,1
Gray Pink (6 Suits),1,1
Rainbow & Muddy Rainbow (5 Suits),1,1
White & Prism (5 Suits),1,1
White & Brown (4 Suits),1,1
White & Brown (5 Suits),1,1
Pink-Ones & Rainbow (5 Suits),1,1
Brown & Dark Rainbow (5 Suits),1,1
Light Pink & Dark Pink (5 Suits),38,0
Black & Light Pink (5 Suits),22,0
Brown & Gray (5 Suits),9,0
Pink-Ones & Light Pink (5 Suits),8,0
Pink & Cocoa Rainbow (5 Suits),4,0
Black & Omni (6 Suits),2,0
