variant,attempts,won
Up or Down & White (6 Suits),9,1
White & Light Pink (6 Suits),6,1
Null (6 Suits),4,1
White & Brown (6 Suits),3,1
Pink & Light Pink (6 Suits),3,1
Up or Down & Muddy Rainbow (6 Suits),3,1
White Reversed (6 Suits),2,1
Pink & Omni (6 Suits),2,1
Dual-Color & Pink (6 Suits),2,1
Up or Down & Pink (6 Suits),2,1
Rainbow-Ones (6 Suits),1,1
Ambiguous (6 Suits),1,1
Rainbow & Light Pink (6 Suits),1,1
Brown & Omni (6 Suits),1,1
Omni & Prism (6 Suits),1,1
Up or Down & Brown (6 Suits),1,1
Clue Starved & Rainbow (6 Suits),1,1
Pink & Muddy Rainbow (6 Suits),4,0
Light Pink & Prism (6 Suits),3,0
White & Muddy Rainbow (6 Suits),3,0
Rainbow & Muddy Rainbow (6 Suits),3,0
Rainbow & Pink (6 Suits),2,0
Pink & White (6 Suits),2,0
Clue Starved (6 Suits),2,0
White & Omni (6 Suits),2,0
Rainbow & Brown (6 Suits),2,0
White-Fives & Brown (6 Suits),2,0
Null & Muddy Rainbow (6 Suits),1,0
Dual-Color & Prism (6 Suits),1,0
Clue Starved & White (6 Suits),1,0
Brown-Ones & Pink (6 Suits),1,0
Muddy-Rainbow-Ones & Muddy Rainbow (6 Suits),1,0
Brown & Light Pink (6 Suits),1,0
