variant,attempts,won
Rainbow (5 Suits),6,1
White & Null (5 Suits),5,1
Up or Down & White (5 Suits),4,1
Light Pink (5 Suits),4,1
Null (5 Suits),4,1
Rainbow & Pink (5 Suits),3,1
Omni & Null (5 Suits),3,1
Ambiguous & Rainbow (5 Suits),3,1
Up or Down & Muddy Rainbow (5 Suits),3,1
Up or Down & Light Pink (5 Suits),3,1
Brown (5 Suits),2,1
Pink-Fives & Rainbow (5 Suits),2,1
Rainbow & Brown (5 Suits),2,1
Clue Starved (5 Suits),2,1
Omni-Ones (5 Suits),2,1
Omni-Fives & White (5 Suits),2,1
No Variant,1,1
Up or Down & Rainbow (5 Suits),1,1
White & Brown (5 Suits),1,1
Rainbow & Null (5 Suits),1,1
Up or Down & Null (5 Suits),1,1
Throw It in a Hole & White (5 Suits),1,1
Light-Pink-Ones (5 Suits),1,1
White-Fives & Omni (5 Suits),1,1
Brown & Prism (5 Suits),1,1
White & Omni (5 Suits),5,0
Up or Down & Brown (5 Suits),3,0
Pink-Fives & Muddy Rainbow (5 Suits),3,0
Ambiguous & White (5 Suits),2,0
Rainbow & White (5 Suits),1,0
Throw It in a Hole (5 Suits),1,0
Up or Down & Omni (5 Suits),1,0
Pink & Omni (5 Suits),1,0
Ambiguous & Brown (5 Suits),1,0
