variant,attempts,won
Black (6 Suits),3,1
Light Pink (6 Suits),3,1
Up or Down & Light Pink (6 Suits),3,1
Dark Brown (6 Suits),2,1
Omni (6 Suits),2,1
Omni-Fives & White (6 Suits),2,1
6 Suits,1,1
Rainbow (6 Suits),1,1
Pink (6 Suits),1,1
Black Reversed (6 Suits),1,1
Up or Down & Omni (6 Suits),1,1
Dual-Color (6 Suits),9,0
Pink & Brown (6 Suits),4,0
Rainbow Reversed (6 Suits),4,0
Gray (6 Suits),3,0
Pink & Dark Rainbow (6 Suits),3,0
Dual-Color Mix,3,0
White (6 Suits),2,0
White & Dark Brown (6 Suits),2,0
Muddy Rainbow (6 Suits),2,0
Null & Dark Brown (6 Suits),2,0
Up or Down & Brown (6 Suits),2,0
Black & Rainbow (6 Suits),2,0
Special Mix (6 Suits),2,0
Deceptive-Fives & Brown (6 Suits),2,0
Up or Down (6 Suits),1,0
White & Brown (6 Suits),1,0
Pink & Dark Brown (6 Suits),1,0
Black & Dark Rainbow (6 Suits),1,0
Black & Dark Pink (6 Suits),1,0
Pink & Dark Null (6 Suits),1,0
Black & Omni (6 Suits),1,0
Brown & Gray (6 Suits),1,0
White-Fives & Light Pink (6 Suits),1,0
Dual-Color & Pink (6 Suits),1,0
Brown & Dark Prism (6 Suits),1,0
