variant,attempts,won
Brown & Dark Pink (5 Suits),21,1
Prism & Dark Omni (5 Suits),17,1
Omni & Dark Rainbow (5 Suits),11,1
Pink-Ones & Dark Rainbow (5 Suits),8,1
Pink & Gray Pink (5 Suits),7,1
Prism & Gray Pink (5 Suits),7,1
Prism & Cocoa Rainbow (5 Suits),6,1
Muddy Rainbow & Dark Pink (5 Suits),2,1
Pink & Dark Brown (5 Suits),1,1
White & Dark Omni (5 Suits),1,1
Muddy Rainbow & Dark Omni (5 Suits),1,1
Gray Pink (5 Suits),1,1
Special Mix (5 Suits),15,0
Brown & Dark Rainbow (5 Suits),2,0
Omni & Dark Prism (5 Suits),1,0
