variant,attempts,won
Duck (6 Suits),19,1
Throw It in a Hole & White (6 Suits),17,1
Cow & Pig (3 Suits),12,1
Rainbow & Dark Omni (5 Suits),10,1
Brown & Null (3 Suits),9,1
Duck (4 Suits),8,1
Omni & Null (4 Suits),8,1
Duck (5 Suits),7,1
Null & Dark Omni (5 Suits),5,1
Omni & Dark Pink (5 Suits),5,1
White & Null (5 Suits),5,1
Pink & Gray (6 Suits),5,1
Up or Down & White (6 Suits),4,1
Cocoa Rainbow (6 Suits),4,1
Extremely Ambiguous (5 Suits),4,1
Pink-Fives (3 Suits),3,1
Clue Starved (6 Suits),3,1
Omni & Null (3 Suits),3,1
Omni & Null (5 Suits),3,1
Throw It in a Hole (6 Suits),3,1
Black & Omni (5 Suits),3,1
White & Null (6 Suits),3,1
Cocoa Rainbow (5 Suits),3,1
Up or Down & Brown (5 Suits),3,1
Black (6 Suits),3,1
Rainbow & Brown (6 Suits),2,1
Rainbow & Omni (4 Suits),2,1
Duck (3 Suits),2,1
Pink-Fives (5 Suits),2,1
Clue Starved (5 Suits),2,1
Brown & Omni (5 Suits),2,1
White & Dark Rainbow (5 Suits),2,1
Null & Gray (5 Suits),2,1
Throw It in a Hole & White (4 Suits),2,1
Brown-Ones (3 Suits),2,1
Brown-Ones (4 Suits),2,1
Brown-Ones (6 Suits),2,1
Rainbow & Light Pink (5 Suits),2,1
Black & Light Pink (6 Suits),2,1
Gray (5 Suits),1,1
Pink-Fives (4 Suits),1,1
Rainbow & Dark Pink (6 Suits),1,1
Omni & Dark Rainbow (6 Suits),1,1
Dual-Color Mix,1,1
Omni & Dark Pink (6 Suits),1,1
Rainbow & Null (5 Suits),1,1
Rainbow & Null (6 Suits),1,1
Rainbow & Null (4 Suits),1,1
Up or Down & Null (5 Suits),1,1
Up or Down & Null (6 Suits),1,1
Rainbow & Dark Omni (6 Suits),1,1
Up or Down & Omni (5 Suits),1,1
Extremely Ambiguous (6 Suits),1,1
Throw It in a Hole & White (5 Suits),1,1
Brown-Ones (5 Suits),1,1
Omni & Null (6 Suits),15,0
Rainbow & Dark Null (6 Suits),8,0
Cow & Pig (4 Suits),6,0
White & Dark Pink (6 Suits),6,0
Dark Pink (5 Suits),4,0
Dark Rainbow (5 Suits),4,0
Alternating Clues (3 Suits),4,0
Pink & Omni (4 Suits),4,0
Gray Pink (6 Suits),4,0
Brown & Omni (6 Suits),4,0
Rainbow & Gray (5 Suits),3,0
White & Dark Omni (6 Suits),3,0
Dark Rainbow & Gray (6 Suits),3,0
Brown & Cocoa Rainbow (5 Suits),3,0
Alternating Clues (5 Suits),2,0
Dark Omni (5 Suits),2,0
6 Suits,2,0
Brown & Prism (3 Suits),2,0
Up or Down & Prism (5 Suits),2,0
Dual-Color (6 Suits),1,0
Pink-Fives & Rainbow (4 Suits),1,0
Omni & Gray (5 Suits),1,0
Black & Dark Rainbow (6 Suits),1,0
Null & Gray (6 Suits),1,0
