variant,attempts,won
Pink & Omni (4 Suits),21,1
Pink & Omni (6 Suits),7,1
Rainbow & White (6 Suits),6,1
Brown (6 Suits),6,1
Rainbow-Fives & White (3 Suits),6,1
Black & Brown (6 Suits),5,1
White & Dark Rainbow (6 Suits),5,1
Up or Down & Prism (6 Suits),5,1
Light Pink (4 Suits),4,1
Black & Rainbow (5 Suits),3,1
White & Brown (4 Suits),3,1
Brown (5 Suits),3,1
Dark Rainbow (6 Suits),3,1
Rainbow (5 Suits),2,1
White (5 Suits),2,1
Null (6 Suits),2,1
Light Pink (3 Suits),2,1
Throw It in a Hole (6 Suits),2,1
Brown-Fives (4 Suits),2,1
Rainbow & Gray Pink (5 Suits),2,1
Up or Down (6 Suits),2,1
Black & White (5 Suits),1,1
Omni (6 Suits),1,1
Pink & White (6 Suits),1,1
Rainbow & White (5 Suits),1,1
Rainbow & White (4 Suits),1,1
Up or Down & Rainbow (5 Suits),1,1
Pink & Brown (3 Suits),1,1
Pink & Omni (5 Suits),1,1
Omni & Gray (6 Suits),1,1
Pink & Dark Rainbow (5 Suits),1,1
Black (6 Suits),1,1
Rainbow-Ones & Brown (3 Suits),1,1
Rainbow-Ones & Brown (4 Suits),1,1
Rainbow-Ones & Brown (5 Suits),1,1
White-Fives (6 Suits),1,1
Brown-Fives (3 Suits),1,1
Brown-Fives (5 Suits),1,1
Brown-Fives & Light Pink (5 Suits),1,1
Rainbow Reversed (5 Suits),1,1
Rainbow & Light Pink (5 Suits),1,1
Omni & Light Pink (5 Suits),1,1
No Variant,50,0
Black & Pink (5 Suits),8,0
Rainbow & Brown (5 Suits),8,0
Brown-Fives (6 Suits),8,0
Black & Pink (6 Suits),7,0
White & Light Pink (3 Suits),7,0
Black & Dark Pink (6 Suits),6,0
Pink & Dark Brown (6 Suits),6,0
Brown & Gray Pink (6 Suits),6,0
Dark Prism Reversed (6 Suits),6,0
Pink & Gray (5 Suits),4,0
Dark Brown (6 Suits),4,0
White & Brown (3 Suits),3,0
Dark Omni (6 Suits),3,0
Omni (3 Suits),2,0
Cow & Pig (5 Suits),2,0
Brown & Null (3 Suits),2,0
Pink & White (5 Suits),2,0
Pink & Brown (4 Suits),2,0
Black & Dark Rainbow (6 Suits),2,0
Clue Starved (5 Suits),1,0
Brown (3 Suits),1,0
Light Pink (6 Suits),1,0
Pink-Fives (6 Suits),1,0
Pink & White (4 Suits),1,0
Rainbow & Dark Pink (5 Suits),1,0
Rainbow-Ones & Brown (6 Suits),1,0
Rainbow & Omni (3 Suits),1,0
White-Fives (5 Suits),1,0
Alternating Clues (3 Suits),1,0
Omni-Ones (4 Suits),1,0
Black & Null (5 Suits),1,0
