variant,attempts,won
Rainbow (6 Suits),3,1
Rainbow (4 Suits),2,1
White (6 Suits),1,1
Up or Down (6 Suits),1,1
Black (6 Suits),7,0
Rainbow (5 Suits),3,0
6 Suits,2,0
Brown (6 Suits),2,0
Black & Brown (6 Suits),2,0
Brown (5 Suits),2,0
Omni (6 Suits),2,0
Ambiguous & Dual-Color,2,0
Black (5 Suits),2,0
Up or Down (5 Suits),1,0
Rainbow & White (6 Suits),1,0
Dark Brown (6 Suits),1,0
Omni-Ones & Brown (5 Suits),1,0
Null (3 Suits),1,0
Rainbow & Light Pink (4 Suits),1,0
White-Fives & Light Pink (6 Suits),1,0
