variant,attempts,won
Dark Rainbow (5 Suits),6,1
Clue Starved (5 Suits),3,1
Light Pink (5 Suits),2,1
White Reversed (5 Suits),2,1
No Variant,2,1
Light-Pink-Fives (5 Suits),2,1
Brown & Prism (5 Suits),2,1
Ambiguous & Light Pink (5 Suits),1,1
Pink & White (5 Suits),1,1
White & Prism (5 Suits),1,1
Rainbow-Ones & Prism (5 Suits),1,1
Light Pink & Prism (5 Suits),1,1
Special Mix (5 Suits),7,0
Cocoa Rainbow (5 Suits),5,0
Prism (5 Suits),3,0
Dark Brown (5 Suits),3,0
Dark Pink (5 Suits),3,0
Black & Null (5 Suits),3,0
Rainbow & Muddy Rainbow (5 Suits),2,0
Pink-Fives & Muddy Rainbow (5 Suits),2,0
White-Fives & Black (5 Suits),1,0
Up or Down (5 Suits),1,0
Up or Down & Pink (5 Suits),1,0
Muddy Rainbow (5 Suits),1,0
White & Light Pink (5 Suits),1,0
Rainbow & Gray Pink (5 Suits),1,0
Rainbow & Null (5 Suits),1,0
Black (5 Suits),1,0
Rainbow & Dark Pink (5 Suits),1,0
