4 Suits,4,1,0
6 Suits,2,1,0
6 Suits,5,4,0
Ambiguous (4 Suits),5,1,0
Black & Brown (5 Suits),3,5,0
Black & Brown (5 Suits),4,3,0
Black & Brown (6 Suits),6,2,0
Black & Dark Omni (6 Suits),2,6,0
Black & Dark Omni (6 Suits),3,1,0
Black & Dark Omni (6 Suits),4,3,0
Black & Muddy Rainbow (5 Suits),2,1,0
Black & Rainbow (6 Suits),6,1,0
Black & White (5 Suits),3,5,0
Black & White (6 Suits),2,2,0
Black & White (6 Suits),4,10,0
Black & White (6 Suits),5,9,0
Black & White (6 Suits),6,3,0
Black (5 Suits),3,14,0
Black (5 Suits),5,4,0
Black (6 Suits),5,5,0
Black (6 Suits),6,1,0
Brown & Prism (5 Suits),3,1,0
Brown & Prism (6 Suits),3,1,0
Brown (5 Suits),3,1,0
Brown (6 Suits),3,1,0
Brown (6 Suits),5,2,0
Brown (6 Suits),6,1,0
Brown-Ones & White (6 Suits),3,1,0
Brown-Ones (3 Suits),3,1,0
Brown-Ones (3 Suits),4,1,0
Brown-Ones (4 Suits),4,1,0
Brown-Ones (5 Suits),3,1,0
Brown-Ones (5 Suits),6,2,0
Brown-Ones (6 Suits),5,1,0
Cocoa Rainbow (6 Suits),6,1,0
Dark Brown (5 Suits),4,1,0
Dark Omni (5 Suits),3,2,0
Dark Omni (5 Suits),4,2,0
Dark Omni (5 Suits),5,1,0
Dark Omni (6 Suits),4,1,0
Dark Pink (5 Suits),4,5,0
Dark Pink (6 Suits),2,4,0
Dark Pink (6 Suits),5,4,0
Dark Prism (5 Suits),5,1,0
Dark Prism (5 Suits),6,3,0
Dark Prism (6 Suits),3,2,0
Dark Rainbow (5 Suits),3,1,0
Dark Rainbow (6 Suits),5,2,0
Dark Rainbow (6 Suits),6,1,0
Extremely Ambiguous & Omni (5 Suits),4,1,0
Gray (5 Suits),4,2,0
Gray (6 Suits),5,3,0
Light Pink (5 Suits),4,4,0
No Variant,5,24,0
Omni (3 Suits),2,2,0
Omni (3 Suits),3,1,0
Omni (5 Suits),2,2,0
Omni-Ones & White (5 Suits),6,1,0
Pink & Brown (4 Suits),3,2,0
Pink & Brown (5 Suits),4,1,0
Pink & Prism (6 Suits),4,2,0
Pink & White (5 Suits),5,2,0
Pink (5 Suits),3,5,0
Pink (5 Suits),5,2,0
Pink (6 Suits),3,1,0
Prism & Dark Pink (5 Suits),4,1,0
Prism (3 Suits),2,1,0
Prism (5 Suits),5,7,0
Prism (5 Suits),6,3,0
Prism (6 Suits),2,1,0
Prism (6 Suits),5,5,0
Rainbow & Brown (3 Suits),4,1,0
Rainbow & Dark Brown (5 Suits),4,4,0
Rainbow & Dark Omni (5 Suits),3,1,0
Rainbow & Gray (6 Suits),4,1,0
Rainbow & Gray (6 Suits),5,1,0
Rainbow & Pink (6 Suits),3,1,0
Rainbow & Prism (3 Suits),3,5,0
Rainbow & Prism (5 Suits),5,2,0
Rainbow & White (4 Suits),4,2,0
Rainbow & White (4 Suits),5,1,0
Rainbow & White (5 Suits),4,5,0
Rainbow & White (5 Suits),5,1,0
Rainbow & White (6 Suits),3,2,0
Rainbow & White (6 Suits),4,1,0
Rainbow & White (6 Suits),5,1,0
Rainbow (3 Suits),3,4,0
Rainbow (4 Suits),3,2,0
Rainbow (4 Suits),5,2,0
Rainbow (5 Suits),2,1,0
Rainbow (5 Suits),5,1,0
Rainbow (5 Suits),6,3,0
Rainbow (6 Suits),6,2,0
Rainbow-Ones & Black (5 Suits),4,1,0
Rainbow-Ones & Rainbow (5 Suits),3,2,0
Rainbow-Ones & Rainbow (6 Suits),4,2,0
Rainbow-Ones (4 Suits),6,1,0
Rainbow-Ones (5 Suits),6,1,0
Reversed (5 Suits),4,1,0
Special Mix (5 Suits),4,1,0
Throw It in a Hole (5 Suits),3,1,0
Throw It in a Hole (5 Suits),6,1,0
White & Brown (4 Suits),3,1,0
White & Brown (6 Suits),5,1,0
White & Omni (6 Suits),5,1,0
White & Prism (4 Suits),3,1,0
White & Prism (4 Suits),5,2,0
White & Prism (5 Suits),3,4,0
White & Prism (6 Suits),4,1,0
White (3 Suits),5,1,0
White (5 Suits),5,3,0
White (5 Suits),6,2,0
White (6 Suits),2,1,0
White-Ones & Black (6 Suits),4,1,0
White-Ones & Black (6 Suits),5,1,0
White-Ones & Prism (5 Suits),4,1,0
White-Ones & Rainbow (4 Suits),4,1,0
White-Ones & Rainbow (5 Suits),3,1,0
White-Ones & Rainbow (5 Suits),4,1,0
White-Ones & White (5 Suits),4,2,0
White-Ones (4 Suits),4,3,0
White-Ones (6 Suits),4,1,0
