3 Suits,5,5,0
3 Suits,6,1,0
6 Suits,6,2,0
Alternating Clues & Pink (3 Suits),3,5,0
Ambiguous & Light Pink (5 Suits),2,3,0
Ambiguous (4 Suits),3,1,0
Ambiguous (4 Suits),5,1,0
Ambiguous (6 Suits),3,1,0
Black & Brown (5 Suits),3,5,0
Black & Brown (5 Suits),4,3,0
Black & Brown (6 Suits),4,3,0
Black & Dark Omni (6 Suits),4,3,0
Black & Dark Pink (6 Suits),3,2,0
Black & Dark Rainbow (6 Suits),2,7,0
Black & Gray (6 Suits),3,3,0
Black & Light Pink (5 Suits),4,1,0
Black & Muddy Rainbow (6 Suits),3,4,0
Black & Muddy Rainbow (6 Suits),4,2,0
Black & Pink (6 Suits),3,1,0
Black & Pink (6 Suits),4,2,0
Black & Prism (5 Suits),3,2,0
Black & Prism (5 Suits),4,2,0
Black & Prism (6 Suits),4,1,0
Black & Rainbow (6 Suits),2,1,0
Black & Rainbow (6 Suits),4,1,0
Black & Rainbow (6 Suits),5,1,0
Black & White (6 Suits),3,9,0
Black & White (6 Suits),5,1,0
Black (5 Suits),4,22,0
Black (5 Suits),5,10,0
Black (5 Suits),6,1,0
Black (6 Suits),5,8,0
Brown & Dark Omni (6 Suits),3,1,0
Brown & Gray Pink (5 Suits),2,7,0
Brown & Light Pink (6 Suits),5,1,0
Brown & Muddy Rainbow (6 Suits),3,3,0
Brown & Prism (6 Suits),4,1,0
Brown (5 Suits),2,6,0
Brown (6 Suits),3,6,0
Brown-Fives & Brown (6 Suits),2,3,0
Brown-Fives & Gray Pink (5 Suits),2,7,0
Brown-Ones & Brown (6 Suits),5,1,0
Brown-Ones & White (6 Suits),5,1,0
Brown-Ones & White (6 Suits),6,2,0
Clue Starved & Omni (5 Suits),2,1,0
Cocoa Rainbow (6 Suits),3,2,0
Dark Brown (6 Suits),2,4,0
Dark Brown (6 Suits),5,1,0
Dark Omni (5 Suits),4,4,0
Dark Pink (6 Suits),3,2,0
Dark Prism (5 Suits),4,1,0
Dark Rainbow (5 Suits),3,13,0
Dark Rainbow (5 Suits),5,1,0
Dark Rainbow (6 Suits),3,4,0
